id,web_name,first_name,second_name,team,team_code,element_type,position,now_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,form,points_per_game,selected_by_percent,status,tackles,recoveries,clearances_blocks_interceptions,defensive_contribution
429,Rashford,Marcus,Rashford,Man Utd,1,3,MID,70,10,351,0,0,1,3,0,0,0,0,0,0,0,58,36.8,109.5,99.0,24.5,4,0.78,0.43,1.21,4.50,2.0,2.0,1.6,a,4,10,4,18
430,Mount,Mason,Mount,Man Utd,1,3,MID,54,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.09,0.01,0.10,0.00,0.2,1.0,0.0,a,0,1,0,1
431,Amad,Amad,Diallo,Man Utd,1,3,MID,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.3,i,0,0,0,0
432,Mainoo,Kobbie,Mainoo,Man Utd,1,3,MID,55,22,354,0,1,0,4,0,0,0,0,0,0,2,102,72.0,71.4,12.0,15.5,4,0.30,0.52,0.82,4.77,4.4,4.4,1.6,a,6,40,10,56
433,Ugarte,Manuel,Ugarte Ribeiro,Man Utd,1,3,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,i,0,0,0,0
434,J.Fletcher,Jack,Fletcher,Man Utd,1,3,MID,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,a,0,0,0,0
435,Lacey,Shea,Lacey,Man Utd,1,3,MID,49,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0,0.00,0.00,0.00,0.00,0.2,1.0,0.1,a,0,1,0,1
436,Collyer,Toby,Collyer,Man Utd,1,3,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,u,0,0,0,0
437,Bendito Mantato,Bendito,Mantato,Man Utd,1,3,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.2,a,0,0,0,0
438,Fletcher,Tyler,Fletcher,Man Utd,1,3,MID,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.3,a,0,0,0,0
439,Šeško,Benjamin,Sesko,Man Utd,1,4,FWD,70,8,76,1,0,0,3,0,0,0,0,0,0,0,39,34.6,11.9,36.0,8.2,0,0.39,0.01,0.40,2.00,1.6,2.0,1.8,d,0,5,0,5
440,Zirkzee,Joshua,Zirkzee,Man Utd,1,4,FWD,53,2,20,0,0,0,0,0,0,0,0,0,0,0,8,4.4,4.8,0.0,0.9,0,0.00,0.01,0.01,0.02,0.4,1.0,0.4,a,0,2,2,4
441,Obi,Chido,Obi,Man Utd,1,4,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,1.0,u,0,0,0,0
405,N.Gonzalez,Nico,González Iglesias,Newcastle,4,3,MID,55,5,164,0,0,1,2,0,0,0,1,0,0,0,23,13.4,42.0,2.0,5.8,3,0.00,0.21,0.21,2.34,1.0,1.7,0.2,a,0,9,3,12
442,Pope,Nick,Pope,Newcastle,4,1,GKP,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,1.0,a,0,0,0,0
443,Gillespie,Mark,Gillespie,Newcastle,4,1,GKP,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,a,0,0,0,0
444,Jaouen,Ewen,Jaouen,Newcastle,4,1,GKP,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,d,0,0,0,0
445,Thiaw,Malick,Thiaw,Newcastle,4,2,DEF,50,14,450,0,0,1,9,1,0,0,0,0,0,0,32,74.8,14.9,2.0,9.2,5,0.00,0.08,0.08,9.14,2.8,2.8,2.2,a,0,10,45,45
446,Schär,Fabian,Schär,Newcastle,4,2,DEF,49,2,25,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.01,0.01,1.87,0.4,1.0,0.2,a,0,0,7,7
447,Botman,Sven,Botman,Newcastle,4,2,DEF,50,15,450,0,0,1,9,0,0,0,1,0,0,0,43,100.8,3.3,6.0,11.1,5,0.06,0.17,0.23,9.14,3.0,3.0,0.7,a,5,14,54,59
448,Burn,Dan,Burn,Newcastle,4,2,DEF,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.8,i,0,0,0,0
449,Hall,Lewis,Hall,Newcastle,4,2,DEF,52,31,449,1,1,1,9,0,0,0,0,0,0,6,127,110.0,59.8,14.0,18.3,5,0.25,0.79,1.04,9.12,6.2,6.2,16.0,a,13,38,33,46
450,Livramento,Tino,Livramento,Newcastle,4,2,DEF,49,4,33,0,1,0,1,0,0,0,1,0,0,0,12,5.0,3.8,4.0,1.3,0,0.00,0.01,0.01,0.18,0.8,2.0,0.1,d,2,4,1,3
451,A.Murphy,Alex,Murphy,Newcastle,4,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,u,0,0,0,0
453,Barnes,Harvey,Barnes,Newcastle,4,3,MID,61,28,450,1,3,1,9,0,0,0,0,0,0,3,105,57.6,44.1,69.0,17.1,5,0.62,0.48,1.10,9.14,5.6,5.6,5.1,a,3,16,14,33
454,Elanga,Anthony,Elanga,Newcastle,4,3,MID,61,18,232,2,0,1,3,0,0,0,1,0,0,2,71,82.6,50.6,61.0,19.4,3,0.42,0.34,0.76,4.01,3.6,6.0,5.0,i,4,3,2,9
456,J.Ramsey,Jacob,Ramsey,Newcastle,4,3,MID,49,7,69,1,0,0,1,0,0,0,1,0,0,0,26,40.4,6.3,21.0,6.7,0,0.17,0.16,0.33,1.92,1.4,2.3,0.3,i,2,6,3,11
457,J.Murphy,Jacob,Murphy,Newcastle,4,3,MID,59,3,181,0,0,0,5,0,0,0,3,0,0,0,21,3.6,7.2,6.0,1.6,2,0.03,0.41,0.44,4.96,0.6,0.6,0.1,a,4,10,4,18
458,Joelinton,Joelinton Cássio,Apolinário de Lira,Newcastle,4,3,MID,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,i,0,0,0,0
459,L.Miley,Lewis,Miley,Newcastle,4,3,MID,55,12,396,0,0,1,8,1,0,0,1,0,0,0,68,36.6,41.7,5.0,8.3,5,0.05,0.14,0.19,7.95,2.4,2.4,0.1,a,6,26,20,52
460,Willock,Joe,Willock,Newcastle,4,3,MID,50,22,284,2,0,1,5,0,0,0,0,0,0,3,80,52.0,33.7,46.0,12.4,3,0.81,0.30,1.11,5.19,4.4,4.4,0.5,a,5,9,4,18
461,Touré,Bazoumana,Touré,Newcastle,4,3,MID,58,8,50,1,0,0,1,0,0,0,0,0,0,0,29,36.6,5.3,21.0,6.3,0,0.28,0.01,0.29,0.76,1.6,2.7,0.1,a,0,3,1,4
462,Steur,Sean,Steur,Newcastle,4,3,MID,49,8,223,0,0,1,5,0,0,0,0,0,0,0,42,19.4,21.9,0.0,4.2,2,0.00,0.06,0.06,4.23,1.6,1.6,0.1,a,4,8,9,21
463,Woltemade,Nick,Woltemade,Newcastle,4,4,FWD,59,4,19,0,1,0,0,0,0,0,0,0,0,0,18,18.2,10.5,11.0,4.0,0,0.02,0.01,0.03,0.38,0.8,4.0,0.5,u,0,0,0,0
464,Wissa,Yoane,Wissa,Newcastle,4,4,FWD,62,15,441,1,1,1,8,0,0,1,2,0,0,2,54,57.8,55.4,86.0,19.9,5,2.35,0.06,2.41,7.97,3.0,3.0,18.9,a,6,15,6,27
465,Osula,William,Osula,Newcastle,4,4,FWD,58,4,55,0,1,0,1,0,0,0,0,0,0,0,18,28.2,13.7,8.0,5.0,1,0.06,0.14,0.20,1.48,0.8,4.0,0.3,i,1,2,2,5
466,Neave,Sean,Neave,Newcastle,4,4,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.5,u,0,0,0,0
559,Bamba,Aladji,Bamba,Newcastle,4,3,MID,49,3,27,0,0,0,1,0,0,0,0,0,0,0,12,5.4,0.3,0.0,0.6,0,0.00,0.00,0.00,1.29,0.6,1.0,0.1,a,3,2,3,8
567,Horníček,Lukás,Hornícek,Newcastle,4,1,GKP,50,14,450,0,0,1,9,0,0,0,1,0,19,0,72,138.6,0.0,0.0,13.8,5,0.00,0.00,0.00,9.14,2.8,2.8,1.5,a,0,31,11,0
593,Dedić,Amar,Dedic,Newcastle,4,2,DEF,45,13,327,0,1,1,7,0,0,0,0,0,0,2,36,70.0,40.7,15.0,12.6,4,0.14,0.08,0.22,7.38,2.6,3.2,1.9,i,8,15,16,24
609,Shahar,Leo,Shahar,Newcastle,4,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.2,u,0,0,0,0
634,Fernandez-Pardo,Matias,Fernandez-Pardo,Newcastle,4,4,FWD,60,4,157,0,0,0,4,0,0,0,0,0,0,0,16,2.2,11.7,10.0,2.4,2,0.05,0.01,0.06,2.94,1.3,1.3,0.1,a,2,3,0,5
659,Miley,Mason,Miley,Newcastle,4,3,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,a,0,0,0,0
663,Pivas,Miodrag,Pivas,Newcastle,4,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,a,0,0,0,0
664,Salia,Vakhtang,Salia,Newcastle,4,4,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,a,0,0,0,0
665,Mills,Michael,Mills,Newcastle,4,3,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,a,0,0,0,0
666,Thompson,Kyran,Thompson,Newcastle,4,3,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,a,0,0,0,0
167,Delap,Liam,Delap,Nott'm Forest,17,4,FWD,56,9,277,1,0,1,3,0,0,0,2,0,0,0,49,35.0,43.5,50.0,12.8,3,0.89,0.35,1.24,2.62,1.8,2.2,2.8,a,2,10,5,17
201,Muñoz,Daniel,Muñoz Mejía,Nott'm Forest,17,2,DEF,54,5,257,0,0,0,4,0,0,0,0,0,0,0,29,35.2,58.5,64.0,15.8,3,0.60,0.21,0.81,2.59,1.0,1.2,5.8,a,7,8,8,15
467,Sels,Matz,Sels,Nott'm Forest,17,1,GKP,50,14,450,0,0,1,5,0,0,0,0,0,11,0,67,68.2,0.0,0.0,6.8,5,0.00,0.01,0.01,4.77,2.8,2.8,1.6,a,0,46,6,0
468,John,John Victor,Maciel Furtado,Nott'm Forest,17,1,GKP,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,a,0,0,0,0
469,N.Williams,Neco,Williams,Nott'm Forest,17,2,DEF,50,19,450,0,1,1,5,0,0,0,0,0,0,1,85,69.8,61.9,26.0,15.8,5,0.41,0.61,1.02,4.77,3.8,3.8,9.0,a,14,28,15,29
470,Morato,Felipe,Rodrigues da Silva,Nott'm Forest,17,2,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,u,0,0,0,0
471,Milenković,Nikola,Milenković,Nott'm Forest,17,2,DEF,54,12,270,0,0,1,3,0,0,0,1,0,0,0,34,53.2,1.4,16.0,7.0,3,0.11,0.03,0.14,3.28,2.4,4.0,1.1,i,5,12,26,31
472,Murillo,Murillo,Costa dos Santos,Nott'm Forest,17,2,DEF,55,23,449,0,1,1,5,0,0,0,1,0,0,0,76,94.2,38.3,18.0,15.1,5,0.42,0.37,0.79,4.77,4.6,4.6,2.1,a,9,18,44,53
473,Aina,Ola,Aina,Nott'm Forest,17,2,DEF,45,8,306,0,0,1,3,0,0,0,2,0,0,0,45,58.2,53.3,15.0,12.7,4,0.04,0.53,0.57,3.72,1.6,2.0,2.5,a,10,14,12,22
474,Jair Cunha,Jair,Paula da Cunha Filho,Nott'm Forest,17,2,DEF,45,11,360,0,0,1,4,0,0,0,2,0,0,0,40,55.4,2.4,1.0,5.9,4,0.05,0.02,0.07,3.95,2.2,2.8,0.2,a,7,8,29,36
475,Savona,Nicolò,Savona,Nott'm Forest,17,2,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,i,0,0,0,0
476,O.Richards,Omar,Richards,Nott'm Forest,17,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.2,a,0,0,0,0
477,Abbott,Zach,Abbott,Nott'm Forest,17,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,u,0,0,0,0
478,Netz,Luca,Netz,Nott'm Forest,17,2,DEF,44,3,27,0,0,0,1,0,0,0,0,0,0,0,8,2.0,0.9,0.0,0.3,0,0.00,0.02,0.02,0.13,0.6,1.0,0.0,a,1,1,0,1
479,Bindon,Tyler,Bindon,Nott'm Forest,17,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,u,0,0,0,0
480,Gibbs-White,Morgan,Gibbs-White,Nott'm Forest,17,3,MID,80,28,450,1,2,1,5,0,0,0,0,0,0,6,116,101.0,123.3,72.0,29.6,5,1.56,1.42,2.98,4.77,5.6,5.6,15.8,a,5,14,2,21
482,Hudson-Odoi,Callum,Hudson-Odoi,Nott'm Forest,17,3,MID,58,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.00,0.2,1.0,0.1,a,0,0,0,0
483,Ndoye,Dan,Ndoye,Nott'm Forest,17,3,MID,55,15,316,1,0,1,3,0,0,0,1,0,0,2,44,37.6,38.3,74.0,14.7,5,1.25,0.93,2.18,3.84,3.0,3.0,0.7,a,2,15,3,20
484,Hutchinson,Omari,Hutchinson,Nott'm Forest,17,3,MID,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,u,0,0,0,0
485,Bakwa,Dilane,Bakwa,Nott'm Forest,17,3,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,u,0,0,0,0
486,McAtee,James,McAtee,Nott'm Forest,17,3,MID,55,12,416,0,0,2,4,0,0,0,2,0,0,0,91,48.8,147.8,20.0,21.7,5,0.37,0.96,1.33,4.55,2.4,2.4,0.1,a,9,21,9,39
487,Dominguez,Nicolás,Domínguez,Nott'm Forest,17,3,MID,49,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.2,1.0,0.1,a,0,0,0,0
488,I.Sangaré,Ibrahim,Sangaré,Nott'm Forest,17,3,MID,49,4,105,0,0,0,1,0,0,0,0,0,0,0,15,20.2,13.4,5.0,3.9,1,0.09,0.02,0.11,0.56,0.8,1.3,0.4,a,1,3,4,8
489,Yates,Ryan,Yates,Nott'm Forest,17,3,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,1.2,a,0,0,0,0
490,Wood,Chris,Wood,Nott'm Forest,17,4,FWD,58,4,62,0,0,0,1,0,0,0,0,0,0,0,13,0.2,2.5,3.0,0.4,0,0.12,0.01,0.13,0.53,0.8,1.0,0.9,a,0,1,0,1
491,Igor Jesus,Igor Jesus,Maciel da Cruz,Nott'm Forest,17,4,FWD,58,12,257,1,0,0,3,0,0,0,1,0,0,2,53,51.4,31.5,86.0,16.9,2,1.25,0.08,1.33,2.61,2.4,2.4,2.7,a,2,8,5,15
493,Kalimuendo,Arnaud,Kalimuendo,Nott'm Forest,17,4,FWD,54,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.2,1.0,0.1,a,0,0,0,0
558,Schlager,Xaver,Schlager,Nott'm Forest,17,3,MID,50,13,376,0,0,1,5,0,0,0,1,0,0,0,70,54.8,19.2,27.0,10.2,4,0.19,0.18,0.37,4.43,2.6,2.6,0.1,a,17,21,11,49
581,Diomande,Ousmane,Diomande,Nott'm Forest,17,2,DEF,54,7,163,0,0,0,2,0,0,0,0,0,0,0,17,24.6,0.4,11.0,3.6,2,0.16,0.01,0.17,1.45,1.4,2.3,0.5,a,1,10,18,19
590,Benda,Steven,Benda,Nott'm Forest,17,1,GKP,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,a,0,0,0,0
112,Van Hecke,Jan Paul,van Hecke,Spurs,6,2,DEF,49,24,450,1,0,2,8,0,0,0,1,0,0,2,85,109.8,44.5,53.0,20.7,5,0.69,0.42,1.11,7.78,4.8,4.8,6.6,a,10,17,33,43
147,Tosin,Tosin,Adarabioyo,Spurs,6,2,DEF,44,1,5,0,0,0,0,0,0,0,0,0,0,0,5,9.0,0.2,0.0,0.9,0,0.00,0.00,0.00,0.03,0.2,1.0,0.2,a,2,1,2,4
401,Marmoush,Omar,Marmoush,Spurs,6,4,FWD,70,8,339,0,0,2,5,0,0,0,0,0,0,0,37,12.4,49.1,52.0,11.1,4,0.38,0.15,0.53,3.84,1.6,2.0,2.1,a,2,11,0,13
403,Sávio,Sávio,Moreira de Oliveira,Spurs,6,3,MID,65,8,240,0,0,2,3,0,0,0,0,0,0,0,66,27.0,71.0,43.0,14.2,3,0.41,0.70,1.11,2.76,1.6,2.7,0.7,a,0,8,3,11
455,Tonali,Sandro,Tonali,Spurs,6,3,MID,53,14,427,0,0,2,8,0,0,0,0,0,0,0,86,46.2,71.4,18.0,13.6,5,0.24,0.61,0.85,7.72,2.8,2.8,1.9,a,11,20,11,42
494,Vicario,Guglielmo,Vicario,Spurs,6,1,GKP,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,u,0,0,0,0
495,Austin,Brandon,Austin,Spurs,6,1,GKP,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,1.0,a,0,0,0,0
496,Kinsky,Antonín,Kinský,Spurs,6,1,GKP,45,18,450,0,0,2,8,0,0,0,0,0,12,0,77,77.6,10.0,0.0,8.8,5,0.00,0.00,0.00,7.78,3.6,3.6,17.7,a,0,34,10,0
497,Dubravka,Martin,Dubravka,Spurs,6,1,GKP,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,17.3,a,0,0,0,0
498,Senesi,Marcos,Senesi Barón,Spurs,6,2,DEF,58,3,90,0,0,0,3,0,0,0,0,0,0,0,10,36.6,2.2,0.0,3.9,1,0.00,0.02,0.02,3.87,0.6,3.0,3.6,a,5,2,11,16
499,Pedro Porro,Pedro,Porro Sauceda,Spurs,6,2,DEF,54,9,198,0,0,1,2,0,0,0,0,0,0,1,33,22.6,43.7,27.0,9.3,3,0.37,0.16,0.53,1.68,1.8,3.0,8.0,d,3,5,6,9
500,Romero,Cristian,Romero,Spurs,6,2,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,u,0,0,0,0
502,Robertson,Andrew,Robertson,Spurs,6,2,DEF,44,17,366,0,1,1,7,0,0,0,0,0,0,1,68,59.8,67.8,35.0,16.2,4,0.13,0.43,0.56,7.05,3.4,3.4,2.6,a,5,15,15,20
503,Van de Ven,Micky,van de Ven,Spurs,6,2,DEF,50,16,360,0,0,2,5,0,0,0,1,0,0,3,69,51.6,6.4,14.0,7.2,4,0.59,0.05,0.64,3.91,3.2,4.0,3.9,a,5,17,24,29
505,Spence,Djed,Spence,Spurs,6,2,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.2,u,0,0,0,0
506,Udogie,Destiny,Udogie,Spurs,6,2,DEF,44,7,86,0,0,1,1,0,0,0,1,0,0,0,21,9.8,13.5,4.0,2.7,1,0.00,0.23,0.23,1.17,1.4,2.3,0.3,a,1,4,3,4
507,Phillips,Ashley,Phillips,Spurs,6,2,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,u,0,0,0,0
508,Davies,Ben,Davies,Spurs,6,2,DEF,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.9,a,0,0,0,0
509,Byfield,Jun'ai,Byfield,Spurs,6,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,a,0,0,0,0
510,Rowswell,James,Rowswell,Spurs,6,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,a,0,0,0,0
511,Souza,João Victor,de Souza Menezes,Spurs,6,2,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.2,u,0,0,0,0
512,Kudus,Mohammed,Kudus,Spurs,6,3,MID,65,7,123,0,1,0,3,0,0,0,0,0,0,0,49,12.4,31.2,19.0,6.3,0,0.11,0.42,0.53,1.46,1.4,1.8,0.1,a,3,11,0,14
513,Xavi,Xavi,Simons,Spurs,6,3,MID,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,i,0,0,0,0
514,Tel,Mathys,Tel,Spurs,6,3,MID,57,8,257,0,0,1,4,0,0,0,0,0,0,0,41,21.6,52.7,72.0,14.6,3,0.21,0.23,0.44,5.55,1.6,2.0,0.2,a,1,11,1,13
515,Maddison,James,Maddison,Spurs,6,3,MID,63,3,59,0,0,0,2,0,0,0,0,0,0,0,18,11.2,12.1,8.0,3.2,0,0.06,0.04,0.10,1.03,0.6,1.0,0.4,a,4,4,3,11
516,Bentancur,Rodrigo,Bentancur,Spurs,6,3,MID,55,15,370,0,0,2,6,0,0,0,0,0,0,0,69,58.4,33.0,6.0,9.9,4,0.02,0.12,0.14,5.59,3.0,3.0,0.2,a,15,23,22,60
517,Odobert,Wilson,Odobert,Spurs,6,3,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,i,0,0,0,0
518,P.M.Sarr,Pape Matar,Sarr,Spurs,6,3,MID,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.1,u,0,0,0,0
519,Gallagher,Conor,Gallagher,Spurs,6,3,MID,53,9,134,1,0,1,2,0,0,0,1,0,0,0,48,10.2,9.9,3.0,2.2,2,0.37,0.12,0.49,2.65,1.8,3.0,0.2,a,8,9,1,18
520,Bergvall,Lucas,Bergvall,Spurs,6,3,MID,54,3,78,0,0,0,2,0,0,0,0,0,0,0,13,8.0,9.9,9.0,2.3,1,0.06,0.27,0.33,2.21,0.6,1.0,0.1,a,3,9,1,13
521,Kulusevski,Dejan,Kulusevski,Spurs,6,3,MID,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,i,0,0,0,0
522,Gray,Archie,Gray,Spurs,6,3,MID,49,9,307,0,0,1,7,0,0,0,0,0,0,0,51,17.6,11.5,10.0,3.9,3,0.23,0.05,0.28,6.11,1.8,2.2,0.2,a,5,12,10,27
523,Moore,Mikey,Moore,Spurs,6,3,MID,50,3,89,0,0,0,4,0,0,0,0,0,0,0,11,14.2,6.3,56.0,7.5,1,0.40,0.02,0.42,3.26,0.6,1.5,0.1,u,1,2,0,3
524,Olusesi,Callum,Olusesi,Spurs,6,3,MID,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,1.0,a,0,0,0,0
525,Fernandes,Mateus,Fernandes,Spurs,6,3,MID,58,7,249,0,0,1,4,0,0,0,1,0,0,0,50,24.2,86.9,25.0,13.5,3,0.19,0.28,0.47,4.43,1.4,1.4,0.8,a,7,12,2,21
526,Solanke,Dominic,Solanke-Mitchell,Spurs,6,4,FWD,58,7,170,0,0,1,1,0,0,0,0,0,0,0,21,3.2,4.9,21.0,2.7,2,0.56,0.01,0.57,2.57,1.4,1.4,0.8,a,2,5,2,9
527,Richarlison,Richarlison,de Andrade,Spurs,6,4,FWD,59,2,67,0,0,0,3,0,0,0,0,0,0,0,6,0.0,2.2,0.0,0.2,1,0.00,0.00,0.00,3.02,0.4,2.0,0.7,u,0,0,1,1
528,Scarlett,Dane,Scarlett,Spurs,6,4,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.0,0.0,1.1,u,0,0,0,0
578,Mudryk,Mykhailo,Mudryk,Spurs,6,3,MID,53,1,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.1,0,0.00,0.00,0.00,0.16,0.2,1.0,0.0,i,0,0,0,0
